Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
2613,Legacy of Kain: Soul Reaver,PS,1999.0,Aug,16.0,undefined,Eidos Interactive  ,Crystal Dynamics  ,8.9,,0.58,0.4,,0.07,1.04,https://www.vgchartz.com/game/5256/legacy-of-kain-soul-reaver/?region=All,Action,Action
2614,WWE SmackDown vs. Raw 2010,X360,2009.0,Oct,20.0,undefined,THQ  ,JAKKS Pacific  ,8.2,,0.56,0.37,0.01,0.1,1.04,https://www.vgchartz.com/game/35088/wwe-smackdown-vs-raw-2010/?region=All,Fighting,Fighting
2615,Sleeping Dogs,PS3,2012.0,Aug,14.0,undefined,Square Enix  ,United Front Games  ,8.1,,0.31,0.5,0.05,0.17,1.04,https://www.vgchartz.com/game/70485/sleeping-dogs/?region=All,Action,Action
2616,Tales of Destiny,PS,1998.0,Sep,30.0,undefined,Namco  ,Wolfteam  ,6.2,,0.09,0.06,0.83,0.07,1.04,https://www.vgchartz.com/game/4498/tales-of-destiny/?region=All,Role-Playing,Role-Playing
2617,Titan Quest,PC,2006.0,Jun,26.0,undefined,THQ  ,Iron Lore Entertainment  ,7.6,,0.01,0.04,,0.01,0.05,https://www.vgchartz.com/game/16097/titan-quest/?region=All,Role-Playing,Role-Playing
2618,Aliens vs Predator,PS3,2010.0,Feb,16.0,undefined,Sega  ,Rebellion Developments  ,6.1,,0.41,0.46,,0.18,1.04,https://www.vgchartz.com/game/35319/aliens-vs-predator/?region=All,Shooter,Shooter
2619,Prey (2017),PS4,2017.0,May,5.0,undefined,Bethesda Softworks  ,Arkane Studios  ,,,0.25,0.62,0.02,0.16,1.04,https://www.vgchartz.com/game/121499/prey-2017/?region=All,undefined,Shooter
2620,ATV: Quad Power Racing,PS,2000.0,Aug,23.0,undefined,Acclaim Entertainment  ,Climax Group  ,,,0.58,0.39,,0.07,1.04,https://www.vgchartz.com/game/17242/atv-quad-power-racing/?region=All,Racing,Racing
2621,Mega Man X4,PS,1997.0,Jan,1.0,undefined,Capcom  ,Capcom  ,,,0.45,0.3,0.22,0.07,1.04,https://www.vgchartz.com/game/3763/mega-man-x4/?region=All,Action,Action
2622,Naruto: Clash of Ninja 2,GC,2006.0,Sep,26.0,undefined,D3 Publisher  ,8ing/Raizing  ,7.4,,0.44,0.12,0.45,0.03,1.04,https://www.vgchartz.com/game/3889/naruto-clash-of-ninja-2/?region=All,Fighting,Fighting
2623,Dance Dance Revolution SuperNOVA,PS2,2006.0,Sep,26.0,undefined,Konami  ,Konami Computer Entertainment Tokyo  ,,,0.87,0.03,,0.14,1.04,https://www.vgchartz.com/game/13626/dance-dance-revolution-supernova/?region=All,Simulation,Simulation
2624,Bomberman 64,N64,1997.0,Dec,2.0,undefined,Hudson Soft  ,Hudson Soft  ,6.1,,0.5,0.2,0.31,0.03,1.04,https://www.vgchartz.com/game/235/bomberman-64/?region=All,Puzzle,Puzzle
2625,Dragon Ball: Xenoverse,PS3,2015.0,Feb,24.0,undefined,Namco Bandai Games  ,Dimps Corporation  ,,,0.18,0.13,0.15,0.06,0.52,https://www.vgchartz.com/game/82941/dragon-ball-xenoverse/?region=All,undefined,Fighting
2626,Jeremy McGrath Supercross 98,PS,1998.0,May,31.0,undefined,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.91,0.1,,0.03,1.04,https://www.vgchartz.com/game/6305/jeremy-mcgrath-supercross-98/?region=All,Racing,Racing
2627,Monster Rancher,PS,1997.0,Nov,30.0,undefined,Tecmo  ,Tecmo  ,,,0.12,0.08,0.74,0.07,1.01,https://www.vgchartz.com/game/3829/monster-rancher/?region=All,Simulation,Simulation
2628,Dance on Broadway,Wii,2010.0,Jun,15.0,undefined,Ubisoft  ,Longtail Studios  ,,,0.27,0.65,,0.12,1.04,https://www.vgchartz.com/game/44979/dance-on-broadway/?region=All,Misc,Misc
2629,WipEout Pure,PSP,2005.0,Mar,16.0,undefined,Sony Computer Entertainment  ,Studio Liverpool  ,9.1,,0.47,0.34,,0.23,1.04,https://www.vgchartz.com/game/2683/wipeout-pure/?region=All,Racing,Racing
2630,LEGO Pirates of the Caribbean: The Video Game,X360,2011.0,May,10.0,undefined,Disney Interactive Studios  ,Traveller's Tales  ,7.2,,0.54,0.4,,0.1,1.04,https://www.vgchartz.com/game/48616/lego-pirates-of-the-caribbean-the-video-game/?region=All,Action,Action
2631,Need for Speed: Most Wanted,XB,2005.0,Nov,15.0,undefined,Electronic Arts  ,EA Canada  ,,,0.53,0.46,,0.05,1.04,https://www.vgchartz.com/game/1574/need-for-speed-most-wanted/?region=All,Racing,Racing
2632,Hotline Miami 2: Wrong Number,PC,2015.0,Mar,10.0,undefined,Devolver Digital  ,Dennaton Games  ,8.3,,,,,,,https://www.vgchartz.com/game/81164/hotline-miami-2-wrong-number/?region=All,undefined,Shooter
2633,Diablo III: Ultimate Evil Edition,XOne,2014.0,Aug,19.0,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,,,0.62,0.32,,0.09,1.04,https://www.vgchartz.com/game/83198/diablo-iii-ultimate-evil-edition/?region=All,undefined,Role-Playing
2634,MotorStorm: Arctic Edge,PSP,2009.0,Sep,29.0,undefined,Sony Computer Entertainment  ,Bigbig Studios  ,7.7,,0.16,0.58,0.0,0.3,1.04,https://www.vgchartz.com/game/32173/motorstorm-arctic-edge/?region=All,Racing,Racing
2635,Brink,X360,2011.0,May,10.0,undefined,Bethesda Softworks  ,Splash Damage  ,6.8,,0.59,0.35,0.01,0.09,1.04,https://www.vgchartz.com/game/34910/brink/?region=All,Shooter,Shooter
2636,Disney Infinity 2.0: Marvel Super Heroes,PS3,2014.0,Sep,23.0,undefined,Disney Interactive Studios  ,Avalanche Software  ,,,0.52,0.34,,0.18,1.04,https://www.vgchartz.com/game/81782/disney-infinity-20-marvel-super-heroes/?region=All,Action,Action
2637,ZhuZhu Pets,DS,2010.0,Mar,23.0,undefined,Activision  ,Black Lantern Studios  ,,,0.68,0.27,,0.09,1.04,https://www.vgchartz.com/game/43247/zhuzhu-pets/?region=All,Simulation,Simulation
2638,The Simpsons Game,X360,2007.0,Oct,30.0,undefined,Electronic Arts  ,EA Redwood Shores  ,6.9,,0.54,0.39,,0.11,1.04,https://www.vgchartz.com/game/12465/the-simpsons-game/?region=All,Action,Action
2639,Resident Evil VII: Biohazard,XOne,2017.0,Jan,24.0,undefined,Capcom  ,Capcom  ,7.9,,0.51,0.3,0.0,0.08,0.89,https://www.vgchartz.com/game/120128/resident-evil-vii-biohazard/?region=All,undefined,Action
2640,LEGO Indiana Jones: The Original Adventures,PS3,2008.0,Jun,3.0,undefined,LucasArts  ,Traveller's Tales  ,7.7,,0.44,0.43,,0.17,1.03,https://www.vgchartz.com/game/15203/lego-indiana-jones-the-original-adventures/?region=All,Action,Action
2641,MX vs. ATV Unleashed,PS2,2005.0,Mar,16.0,undefined,THQ  ,Rainbow Studios  ,,,0.86,0.03,,0.14,1.03,https://www.vgchartz.com/game/5406/mx-vs-atv-unleashed/?region=All,Racing,Racing
2642,Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,2007.0,Aug,23.0,undefined,Ubisoft  ,Red Storm Entertainment / Ubisoft Paris  ,,,0.34,0.48,0.02,0.19,1.03,https://www.vgchartz.com/game/12300/tom-clancys-ghost-recon-advanced-warfighter-2/?region=All,Shooter,Shooter
2643,Disney Fairies: Tinker Bell and the Lost Treasure,DS,2009.0,Oct,27.0,undefined,Disney Interactive Studios  ,Hyde  ,,,0.57,0.35,0.02,0.1,1.03,https://www.vgchartz.com/game/38914/disney-fairies-tinker-bell-and-the-lost-treasure/?region=All,Adventure,Adventure
2644,FIFA Soccer 08,Wii,2007.0,Oct,9.0,undefined,EA Sports  ,EA Canada  ,,,0.32,0.59,0.01,0.12,1.03,https://www.vgchartz.com/game/7617/fifa-soccer-08/?region=All,Sports,Sports
2645,Guinness World Records: The Videogame,Wii,2008.0,Nov,11.0,undefined,Warner Bros. Interactive  ,Traveller's Tales  ,,,0.46,0.47,,0.11,1.03,https://www.vgchartz.com/game/26109/guinness-world-records-the-videogame/?region=All,Action,Action
2646,Assassin's Creed Origins,PC,2017.0,Oct,27.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.04,0.06,,0.01,0.1,https://www.vgchartz.com/game/181689/assassins-creed-origins/?region=All,undefined,Action
2647,NCAA March Madness 2004,PS2,2003.0,Nov,17.0,undefined,EA Sports  ,NuFX  ,,,0.5,0.39,,0.13,1.03,https://www.vgchartz.com/game/5480/ncaa-march-madness-2004/?region=All,Sports,Sports
2648,Junior Brain Trainer,DS,2009.0,Nov,3.0,undefined,Take-Two Interactive  ,Sanuk Games  ,,,0.23,0.71,,0.09,1.03,https://www.vgchartz.com/game/40415/junior-brain-trainer/?region=All,Misc,Misc
2649,Bomberman,NES,1989.0,Jan,1.0,undefined,Hudson Soft  ,Hudson Soft  ,,,0.18,,0.85,,1.03,https://www.vgchartz.com/game/18244/bomberman/?region=All,Puzzle,Puzzle
2650,Clubhouse Games: 51 Worldwide Classics,NS,2020.0,Jun,5.0,undefined,Nintendo  ,Nintendo  ,,,,,,,,https://www.vgchartz.com/game/226406/clubhouse-games-51-worldwide-classics/?region=All,undefined,Party
2651,Donkey Kong Land III,GB,1997.0,Sep,1.0,undefined,Nintendo  ,Rare Ltd.  ,,,0.68,0.31,,0.04,1.03,https://www.vgchartz.com/game/6231/donkey-kong-land-iii/?region=All,Platform,Platform
2652,Final Fight 2,SNES,1993.0,Aug,1.0,undefined,Capcom  ,Capcom  ,,,0.39,0.12,0.49,0.02,1.02,https://www.vgchartz.com/game/6269/final-fight-2/?region=All,Action,Action
2653,Tomb Raider,PC,1996.0,Nov,14.0,undefined,Eidos Interactive  ,Core Design Ltd.  ,8.7,,0.96,0.07,,,1.03,https://www.vgchartz.com/game/6503/tomb-raider/?region=All,Action,Action
2654,Just Dance 2014,X360,2013.0,Oct,8.0,undefined,Ubisoft  ,Ubisoft Paris  ,7.6,,0.75,0.18,,0.1,1.03,https://www.vgchartz.com/game/73118/just-dance-2014/?region=All,Misc,Misc
2655,Sonic Unleashed,PS3,2008.0,Dec,9.0,undefined,Sega  ,Sonic Team  ,5.3,,0.56,0.32,0.01,0.14,1.03,https://www.vgchartz.com/game/24506/sonic-unleashed/?region=All,Platform,Platform
2656,The Elder Scrolls III: Morrowind Game of the Year Edition,XB,2003.0,Oct,31.0,undefined,Bethesda Softworks  ,Bethesda Softworks  ,8.3,,0.77,0.22,,0.04,1.03,https://www.vgchartz.com/game/34831/the-elder-scrolls-iii-morrowind-game-of-the-year-edition/?region=All,undefined,Role-Playing
2657,Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007.0,Dec,3.0,undefined,Atari  ,Spike / Bandai Namco Games  ,7.5,8.6,0.32,0.36,0.26,0.08,1.03,https://www.vgchartz.com/game/13178/dragon-ball-z-budokai-tenkaichi-3/?region=All,Fighting,Fighting
2658,Serious Sam HD: The First Encounter,PC,2009.0,Nov,24.0,undefined,Devolver Digital  ,Croteam  ,6.9,,,,,,,https://www.vgchartz.com/game/37249/serious-sam-hd-the-first-encounter/?region=All,undefined,Shooter
2659,Tiger Woods PGA Tour 08,Wii,2007.0,Aug,28.0,undefined,Electronic Arts  ,EA Salt Lake  ,7.4,,0.93,0.01,,0.08,1.02,https://www.vgchartz.com/game/7236/tiger-woods-pga-tour-08/?region=All,Sports,Sports
2660,LEGO Indiana Jones 2: The Adventure Continues,X360,2009.0,Nov,17.0,undefined,LucasArts  ,Traveller's Tales  ,,,0.62,0.31,,0.09,1.02,https://www.vgchartz.com/game/34926/lego-indiana-jones-2-the-adventure-continues/?region=All,Action,Action
2661,Pokémon Conquest,DS,2012.0,Jun,18.0,undefined,Nintendo  ,Tecmo Koei Games  ,,,0.56,0.05,0.37,0.05,1.02,https://www.vgchartz.com/game/70562/pokemon-conquest/?region=All,undefined,Role-Playing
2662,Dead Space 3,PS3,2013.0,Feb,5.0,undefined,Electronic Arts  ,Visceral Games  ,,,0.45,0.4,,0.17,1.02,https://www.vgchartz.com/game/50253/dead-space-3/?region=All,Action,Action
2663,LEGO Jurassic World,PS3,2015.0,Jun,12.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.36,0.49,,0.17,1.02,https://www.vgchartz.com/game/85090/lego-jurassic-world/?region=All,Action,Action
2664,Shrek 2,GC,2004.0,Apr,28.0,undefined,Activision  ,"Luxoflux, Inc.  ",6.9,,0.73,0.26,0.01,0.03,1.02,https://www.vgchartz.com/game/2044/shrek-2/?region=All,Platform,Platform
2665,Petz: Catz 2,DS,2007.0,Nov,14.0,undefined,Ubisoft  ,Yuke's Media Creations  ,,,0.51,0.4,,0.11,1.02,https://www.vgchartz.com/game/12758/petz-catz-2/?region=All,Simulation,Simulation
2666,SoulCalibur V,PS3,2012.0,Jan,31.0,undefined,Namco Bandai  ,Project Soul  ,,,0.35,0.24,0.07,0.09,0.76,https://www.vgchartz.com/game/51189/soulcalibur-v/?region=All,Fighting,Fighting
2667,Bulletstorm,X360,2011.0,Feb,22.0,undefined,Electronic Arts  ,People Can Fly  ,8.5,,0.61,0.32,0.01,0.08,1.02,https://www.vgchartz.com/game/44609/bulletstorm/?region=All,Shooter,Shooter
2668,The Lost World: Jurassic Park,PS,1997.0,Aug,31.0,undefined,Electronic Arts  ,DreamWorks Interactive  ,,,0.57,0.39,,0.07,1.02,https://www.vgchartz.com/game/2402/the-lost-world-jurassic-park/?region=All,Action,Action
2669,Assassin's Creed: Rogue,X360,2014.0,Nov,11.0,undefined,Ubisoft  ,Ubisoft Sofia  ,,,0.59,0.34,,0.09,1.02,https://www.vgchartz.com/game/83999/assassins-creed-rogue/?region=All,Action,Action
2670,Madden NFL 07,XB,2006.0,Aug,22.0,undefined,EA Sports  ,EA Tiburon  ,8.4,,0.97,0.03,,0.03,1.02,https://www.vgchartz.com/game/1220/madden-nfl-07/?region=All,Sports,Sports
2671,Wall-E,Wii,2008.0,Jun,24.0,undefined,THQ  ,Heavy Iron Studios  ,,,0.51,0.4,,0.11,1.02,https://www.vgchartz.com/game/17021/wall-e/?region=All,Platform,Platform
2672,Rock Band 2,Wii,2008.0,Dec,18.0,undefined,MTV Games  ,Harmonix Music Systems  ,9.0,,0.93,0.01,,0.08,1.02,https://www.vgchartz.com/game/24278/rock-band-2/?region=All,Misc,Misc
2673,Harry Potter and the Prisoner of Azkaban,PS2,2004.0,Jun,2.0,undefined,Electronic Arts  ,Electronic Arts  ,,,0.5,0.39,,0.13,1.02,https://www.vgchartz.com/game/5183/harry-potter-and-the-prisoner-of-azkaban/?region=All,Action,Action
2674,Naruto: Clash of Ninja Revolution,Wii,2007.0,Oct,23.0,undefined,Tomy Corporation  ,8ting/Raizing  ,,,0.44,0.46,,0.11,1.02,https://www.vgchartz.com/game/12356/naruto-clash-of-ninja-revolution/?region=All,Fighting,Fighting
2675,The Elder Scrolls Online,PC,2014.0,Apr,4.0,undefined,Bethesda Softworks  ,ZeniMax Online Studios  ,,,0.35,0.59,,0.08,1.02,https://www.vgchartz.com/game/70799/the-elder-scrolls-online/?region=All,Role-Playing,Role-Playing
2676,Pong: The Next Level,PS,1999.0,Oct,31.0,undefined,Hasbro Interactive  ,Supersonic Software  ,,,0.56,0.38,,0.07,1.01,https://www.vgchartz.com/game/22063/pong-the-next-level/?region=All,Puzzle,Puzzle
2677,NBA 2K16,X360,2015.0,Sep,29.0,undefined,2K Sports  ,Visual Concepts  ,,,0.86,0.05,,0.11,1.01,https://www.vgchartz.com/game/85554/nba-2k16/?region=All,Sports,Sports
2678,MLB 15: The Show,PS4,2015.0,Mar,31.0,undefined,Sony Computer Entertainment America  ,SCE San Diego Studio  ,,,0.75,0.08,,0.19,1.01,https://www.vgchartz.com/game/85117/mlb-15-the-show/?region=All,Sports,Sports
2679,The Simpsons Game,Wii,2007.0,Oct,30.0,undefined,Electronic Arts  ,EA Redwood Shores  ,,,0.45,0.46,,0.11,1.01,https://www.vgchartz.com/game/7260/the-simpsons-game/?region=All,Action,Action
2680,Steep,PS4,2016.0,Dec,2.0,undefined,Ubisoft  ,Ubisoft Annecy  ,,,0.23,0.6,0.02,0.15,1.01,https://www.vgchartz.com/game/120138/steep/?region=All,undefined,Sports
2681,Braid,PC,2009.0,Apr,10.0,undefined,Number None  ,Number None Inc.  ,8.8,,,0.03,,0.0,0.03,https://www.vgchartz.com/game/25237/braid/?region=All,Platform,Platform
2682,Just Cause 3,XOne,2015.0,Dec,1.0,undefined,Square Enix  ,Avalanche Studios  ,7.0,,0.52,0.41,,0.09,1.01,https://www.vgchartz.com/game/84820/just-cause-3/?region=All,Action,Action
2683,F1 2012,PS3,2012.0,Sep,18.0,undefined,Codemasters  ,Codemasters Birmingham  ,7.9,,0.12,0.65,0.05,0.18,1.01,https://www.vgchartz.com/game/70927/f1-2012/?region=All,Racing,Racing
2684,EyePet,PS3,2010.0,Sep,17.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,6.9,,0.37,0.52,0.04,0.09,1.01,https://www.vgchartz.com/game/33935/eyepet/?region=All,Simulation,Simulation
2685,The Wolf Among Us,PC,,,,undefined,Unknown  ,Telltale Games  ,,,,,,,,https://www.vgchartz.com/game/223400/the-wolf-among-us/?region=All,Adventure,Adventure
2686,Madden NFL 16,X360,2015.0,Aug,25.0,undefined,EA Sports  ,EA Tiburon  ,8.0,,0.88,0.02,,0.11,1.01,https://www.vgchartz.com/game/85396/madden-nfl-16/?region=All,Sports,Sports
2687,LEGO Marvel's Avengers,PS4,2016.0,Jan,26.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.31,0.53,0.01,0.16,1.01,https://www.vgchartz.com/game/85098/lego-marvels-avengers/?region=All,Action,Action
2688,Championship Manager 3,PC,2003.0,Nov,20.0,undefined,Eidos Interactive  ,Sports Interactive  ,,,,0.93,,0.08,1.01,https://www.vgchartz.com/game/6204/championship-manager-3/?region=All,Sports,Sports
2689,Naruto Shippuden: Ultimate Ninja Storm 2,PS3,2010.0,Oct,19.0,undefined,Namco Bandai  ,CyberConnect2  ,7.3,,0.42,0.47,0.15,0.17,1.21,https://www.vgchartz.com/game/42947/naruto-shippuden-ultimate-ninja-storm-2/?region=All,Fighting,Fighting
2690,NBA Jam Tournament Edition,SNES,1995.0,Feb,23.0,undefined,Acclaim Entertainment  ,Iguana Entertainment  ,,,0.87,0.12,,0.02,1.01,https://www.vgchartz.com/game/6367/nba-jam-tournament-edition/?region=All,Sports,Sports
2691,Sekai no Gohan Shaberu! DS Oryouri Navi,DS,2008.0,Dec,4.0,undefined,Nintendo  ,Nintendo  ,,,,,0.04,,0.04,https://www.vgchartz.com/game/29793/sekai-no-gohan-shaberu-ds-oryouri-navi/?region=All,Misc,Misc
2692,Prince of Persia,X360,2008.0,Dec,2.0,undefined,Ubisoft  ,Ubisoft Montreal  ,8.2,6.0,0.54,0.34,0.02,0.1,1.01,https://www.vgchartz.com/game/24824/prince-of-persia/?region=All,Action,Action
2693,LEGO Jurassic World,X360,2015.0,Jun,12.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.51,0.41,,0.09,1.01,https://www.vgchartz.com/game/85092/lego-jurassic-world/?region=All,Action,Action
2694,LEGO Harry Potter: Years 5-7,X360,2011.0,Nov,11.0,undefined,Warner Bros. Interactive  ,Traveller's Tales  ,,,0.51,0.41,,0.09,1.01,https://www.vgchartz.com/game/51295/lego-harry-potter-years-5-7/?region=All,Action,Action
2695,NBA 2K10,X360,2009.0,Oct,6.0,undefined,2K Sports  ,Visual Concepts  ,8.4,,0.91,0.02,0.0,0.08,1.01,https://www.vgchartz.com/game/35481/nba-2k10/?region=All,Sports,Sports
2696,Evolve,PS4,2015.0,Feb,10.0,undefined,2K Games  ,Turtle Rock Studios  ,,,0.38,0.41,0.05,0.16,1.01,https://www.vgchartz.com/game/78280/evolve/?region=All,Shooter,Shooter
2697,Resident Evil 5,PC,2009.0,Sep,15.0,undefined,Capcom  ,Capcom  ,8.9,,0.01,0.05,,0.01,0.07,https://www.vgchartz.com/game/34050/resident-evil-5/?region=All,Action,Action
2698,Far Cry: Primal,XOne,2016.0,Feb,23.0,undefined,Ubisoft  ,Ubisoft Montreal  ,7.8,,0.51,0.41,,0.09,1.0,https://www.vgchartz.com/game/85945/far-cry-primal/?region=All,Action,Action
2699,Ford Racing 2,PS2,2003.0,Oct,28.0,undefined,Gotham Games  ,Razorworks Studios  ,,,0.49,0.38,,0.13,1.0,https://www.vgchartz.com/game/5122/ford-racing-2/?region=All,Racing,Racing
2700,Breath of Fire III,PS,1998.0,Apr,30.0,undefined,Capcom  ,Capcom  ,7.6,,0.29,0.19,0.46,0.07,1.0,https://www.vgchartz.com/game/2955/breath-of-fire-iii/?region=All,Role-Playing,Role-Playing
2701,NERF N-Strike Elite,Wii,2009.0,Oct,26.0,undefined,Electronic Arts  ,EA Salt Lake  ,7.5,,0.93,,,0.07,1.0,https://www.vgchartz.com/game/36473/nerf-n-strike-elite/?region=All,Shooter,Shooter
2702,Rayman Origins,PS3,2011.0,Nov,15.0,undefined,Ubisoft  ,Ubisoft  ,8.5,,0.33,0.5,0.01,0.16,1.0,https://www.vgchartz.com/game/51202/rayman-origins/?region=All,Platform,Platform
2703,PES 2009: Pro Evolution Soccer,X360,2008.0,Nov,11.0,undefined,Konami  ,Konami  ,,,0.13,0.76,0.03,0.09,1.0,https://www.vgchartz.com/game/26634/pes-2009-pro-evolution-soccer/?region=All,Sports,Sports
2704,Dead or Alive 2,PS2,2000.0,Mar,30.0,undefined,Tecmo  ,Team Ninja  ,,,0.3,0.24,0.38,0.08,1.0,https://www.vgchartz.com/game/3058/dead-or-alive-2/?region=All,Fighting,Fighting
2705,UFC Undisputed 3,X360,2012.0,Feb,14.0,undefined,THQ  ,Yukie's Osaka  ,,,0.72,0.2,0.0,0.08,1.0,https://www.vgchartz.com/game/51657/ufc-undisputed-3/?region=All,Action,Action
2706,1503 A.D.: The New World,PC,2003.0,Mar,23.0,undefined,Electronic Arts  ,Sunflower Studios  ,,,,,,,,https://www.vgchartz.com/game/12528/1503-ad-the-new-world/?region=All,undefined,Simulation
2707,1701 A.D.,PC,2006.0,Nov,6.0,undefined,Aspyr  ,Related Designs  ,7.7,,,0.25,,0.03,0.29,https://www.vgchartz.com/game/12529/1701-ad/?region=All,Simulation,Simulation
2708,1942,NES,1986.0,Nov,1.0,undefined,Capcom  ,Capcom  ,,,0.65,0.14,0.21,,1.0,https://www.vgchartz.com/game/12543/1942/?region=All,Shooter,Shooter
2709,ARK: Survival Evolved,PS4,2017.0,Aug,29.0,undefined,Studio Wildcard  ,Studio Wildcard  ,,,0.28,0.29,0.14,0.11,0.81,https://www.vgchartz.com/game/182658/ark-survival-evolved/?region=All,undefined,Action
2710,Blade Runner,PC,1997.0,Nov,1.0,undefined,Virgin Interactive  ,Westwood Studios  ,,,,,,,,https://www.vgchartz.com/game/7477/blade-runner/?region=All,undefined,Adventure
2711,CastleMiner Z,XBL,,,,undefined,Unknown  ,DigitalDNA Games  ,,,,,,,,https://www.vgchartz.com/game/226350/castleminer-z/?region=All,undefined,Sandbox
2712,Code Vein,Series,2019.0,Sep,27.0,undefined,Bandai Namco Entertainment  ,Bandai Namco Studios  ,,,,,,,,https://www.vgchartz.com/game/226062/code-vein/?region=All,undefined,undefined
2713,Command & Conquer,PC,1995.0,Aug,31.0,undefined,Virgin Interactive  ,Westwood Studios  ,,,,,,,,https://www.vgchartz.com/game/33321/command-amp-conquer/?region=All,Strategy,Strategy
2714,Crusader Kings II,PC,2012.0,Feb,7.0,undefined,Paradox Interactive   ,Paradox Interactive  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/51958/crusader-kings-ii/?region=All,undefined,Strategy
2715,Demon's Souls,PS3,2009.0,Oct,6.0,undefined,Atlus  ,From Software  ,9.1,9.5,0.97,0.34,0.35,0.17,1.83,https://www.vgchartz.com/game/31689/demons-souls/?region=All,Role-Playing,Role-Playing
2716,Densha De Go!,PS,1997.0,Dec,18.0,undefined,Taito  ,Taito Corporation  ,,,,,1.02,0.07,1.09,https://www.vgchartz.com/game/3064/densha-de-go/?region=All,Simulation,Simulation
2717,Devil May Cry 3: Dante's Awakening Special Edition,PS2,2006.0,Jan,24.0,undefined,Capcom  ,Capcom  ,8.8,8.6,1.06,0.82,0.05,0.28,2.21,https://www.vgchartz.com/game/3087/devil-may-cry-3-dantes-awakening-special-edition/?region=All,Action,Action
2718,Don't Starve,Series,,,,undefined,Unknown  ,Klei Entertainment  ,,,,,,,,https://www.vgchartz.com/game/226371/dont-starve/?region=All,undefined,undefined
2719,Doom 3,PC,2004.0,Aug,3.0,undefined,Activision  ,id Software  ,7.0,,0.06,0.04,,0.01,0.12,https://www.vgchartz.com/game/7289/doom-3/?region=All,Shooter,Shooter
2720,Empire Earth,PC,2001.0,Nov,12.0,undefined,Sierra Entertainment  ,Stainless Steel Studios  ,8.0,,,0.04,,0.0,0.05,https://www.vgchartz.com/game/7192/empire-earth/?region=All,Strategy,Strategy
2721,Enter the Gungeon,NS,2017.0,Dec,14.0,undefined,Devolver Digital  ,Dodge Roll  ,,8.4,,,,,,https://www.vgchartz.com/game/221043/enter-the-gungeon/?region=All,undefined,Action
2722,Europa Universalis IV,PC,2014.0,Mar,6.0,undefined,Paradox Interactive   ,Paradox Development  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/75717/europa-universalis-iv/?region=All,undefined,Strategy
2723,Excitebike 64,N64,2000.0,Apr,30.0,undefined,Nintendo  ,Left Field Productions  ,8.9,,0.65,0.15,0.19,0.01,1.0,https://www.vgchartz.com/game/683/excitebike-64/?region=All,Racing,Racing
